"index","corpus","source_relpath","source_ai","reference_png","source_size_bytes","source_sha256_before","source_sha256_after","override_scale_percent","override_reason","status","applied_scale_percent","output_ai","output_png","output_ai_sha256","output_png_sha256","audit_json","attempts","last_error","preflight_status","preflight_visible_width","preflight_visible_height","preflight_s_raw","preflight_scale_percent","preflight_page_items","preflight_root_items","preflight_top_layers","preflight_total_layers","preflight_nested_layers","preflight_empty_layers","preflight_duplicate_sibling_names","preflight_max_layer_depth","preflight_error","verify_attempts"
"10","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et2_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et2_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et2_2.png","202319","c7238ec6e97e2db2d601d0ba1fa309722127af09af97b37f19d7866fe86e9bde","c7238ec6e97e2db2d601d0ba1fa309722127af09af97b37f19d7866fe86e9bde","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_2.png","13e9cff06b2d0e7789b5f7d7a770162b2e11ee0d3083110ded5ad06b6ad02cdf","37bdc51466a59339a2d19abb6e08c0479387ca9b84f8e05d94902244c1aed643","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\010_POZD_WEB_K2-1_s1_et2_2_attempt1.json","1","","OK","488.025591","516.905513","1.755590891","170","2452","1185","14","14","0","0","0","0","","2"
"11","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et2_6.png","203896","cb9628a8fb5036c54ea6822457ba3ff90066a3709a98d659d9129c9ef15015d6","cb9628a8fb5036c54ea6822457ba3ff90066a3709a98d659d9129c9ef15015d6","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_6.png","3002b592ae7cbbd22bd4c016683e0dd2d638c94174ddd083550f652b362cb873","63a42b3ec10a002762226b9672a505589cf5e473b3909f11fd2d357381ffd75a","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\011_POZD_WEB_K2-1_s1_et2_6_attempt1.json","1","","OK","397.850394","573.598442","1.845807138","170","2672","1297","10","10","0","0","0","0","","2"
"12","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_1.png","192006","cba1976b1389520fcdfadb293265777df0d44721c4e55831bf9b9041527d2966","cba1976b1389520fcdfadb293265777df0d44721c4e55831bf9b9041527d2966","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_1.png","735bb9fed9bf612bcafe26bf1aa22a489ef4e852e511fee5d5e7f0ff3cb63b97","2626c5f9f607eb112224cafee91c063da24b497d7cb38899a4b07a28ae019903","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\012_POZD_WEB_K2-1_s1_et3,5_1_attempt1.json","1","","OK","448.874016","516.905512","1.830553323","170","2340","1133","10","10","0","0","0","0","","2"
"13","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_2.png","195811","7e71dc84fde0920777cf12fa588b9aa88227bdae1bf4e21de84a760e4fe00faa","7e71dc84fde0920777cf12fa588b9aa88227bdae1bf4e21de84a760e4fe00faa","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_2.png","ceeb3c71bfcb08fd0b11f937a753e1f19afeeeaba7cb873f6d1ca83be77d5d5b","b6aea50387c773fab681cbea732a449f65a440797c23de2b2d962f4a8ea57cab","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\013_POZD_WEB_K2-1_s1_et3,5_2_attempt1.json","1","","OK","460.087599","516.905513","1.808107939","170","2396","1157","10","10","0","0","0","0","","2"
"14","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_3.png","199355","6c762af12e0cdd795be079ffb5fbc59a542d5e517a843a1c8ddf88abca84dd55","6c762af12e0cdd795be079ffb5fbc59a542d5e517a843a1c8ddf88abca84dd55","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_3.png","4a70b0fe97b85f56d26fc01c9d272823e7ecb459d952639c56cf249e3cccee07","45576fd6473b43d31c04d4fceef70a12af4716353dd30c32a38b261186af9128","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\014_POZD_WEB_K2-1_s1_et3,5_3_attempt1.json","1","","OK","460.087599","573.598416","1.716429473","170","2456","1192","10","10","0","0","0","0","","2"
"15","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_4.png","161712","a5e0791ef94174e9050cefc6fd9c345ccd01b7878f521dfe623e7ec0df0ed40f","a5e0791ef94174e9050cefc6fd9c345ccd01b7878f521dfe623e7ec0df0ed40f","","","OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et3,5_4.png","751e99ec14d380286d4d6cadd25628e8dd43d89d0fab0f5309322aa07b8c7aa0","5d1784b4393b5dac102bb11130b13c2249ee3f2a87658d6196cd1621100d04f9","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\015_POZD_WEB_K2-1_s1_et3,5_4_attempt1.json","1","","OK","460.087599","392.181108","2.075805223","200","1651","805","10","10","0","0","0","0","","2"
"16","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_5.png","227778","3a91f804031ae1a4a62577e04ae9a57d41bffbbcda73903801707c9f67f246a0","3a91f804031ae1a4a62577e04ae9a57d41bffbbcda73903801707c9f67f246a0","","","OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s1_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s1_et3,5_5.png","6edade9ce004da0c4a0ecb5df848fc351a5cef787490588c522663ee3e9095f5","36ecbc6905328a807de4a9330e7a97a113cafcfbeaa5bc78924191786be4895d","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\016_POZD_WEB_K2-1_s1_et3,5_5_attempt1.json","1","","OK","885.409449","454.418307","1.208480439","120","3524","1721","10","10","0","0","0","0","","2"
"17","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et3,5_6.png","204539","0a72f67f26edc44c028e1610e9840cb1599f52ff077907a768d22fb5d03e8f39","0a72f67f26edc44c028e1610e9840cb1599f52ff077907a768d22fb5d03e8f39","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_6.png","88d973519ef2105172ad499e823b3acaaff1adb6fbd58bd332c9a4e4e250d8ca","a9a240a3b9150ce893b9a9c8b3ecb8d2a37fe214ae29cfcd45bc750cd10b694d","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\017_POZD_WEB_K2-1_s1_et3,5_6_attempt1.json","1","","OK","397.850394","573.598401","1.845807204","170","2674","1299","10","10","0","0","0","0","","2"
"18","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_1.png","188568","e7aa136e0ed853f2d975512c8832374d3412c71218a4afb580aab00024b2cb3e","e7aa136e0ed853f2d975512c8832374d3412c71218a4afb580aab00024b2cb3e","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_1.png","c933f054fb653f2699e62503b51035f5f9cdbcde63bed34286a86bf437080e50","d7dfb13e941cebfd5172eca524ecc7849819589f94e4002bf630580b907602e7","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\018_POZD_WEB_K2-1_s1_et4_1_attempt1.json","1","","OK","448.624015","516.655511","1.831506258","170","2330","1129","10","10","0","0","0","0","","2"
"19","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_2.png","199732","2a44c0f77c128527434b7bfd2411a2178777b8d65767f627cf87175a88a77a18","2a44c0f77c128527434b7bfd2411a2178777b8d65767f627cf87175a88a77a18","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_2.png","6708746aaa0bc663e86a0c26cccbbb76d08e56776c9c659d40aa00580d94523d","767e6e19c9da4ecb5f4f1ae1bd606fac62fd74a2ff02fbc86d2ca299a3ae378a","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\019_POZD_WEB_K2-1_s1_et4_2_attempt1.json","1","","OK","460.087599","544.843504","1.76114067","170","2439","1180","14","14","0","0","0","0","","2"
"20","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_4.png","164664","d5d1c7320bfa21f07ae0901e492681b33fc81a5123275f549cb718384c9248d9","d5d1c7320bfa21f07ae0901e492681b33fc81a5123275f549cb718384c9248d9","","","OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et4_4.png","7d324d066420319dadbdeb221b5ee7b1b54327f3bfa149549e6be5ac3c94c2b7","5841aa34752b9c9d19c7a3d1c3dbb07961283f905f546860b4c0eec1043f7cc2","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\020_POZD_WEB_K2-1_s1_et4_4_attempt1.json","1","","OK","488.025591","392.181088","2.015512878","200","1704","828","14","14","0","0","0","0","","2"
"21","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_6.png","208545","7b2fabc737c742eee29b29420972ecb93e1f93ef89f9e0573510bd274fdd7141","7b2fabc737c742eee29b29420972ecb93e1f93ef89f9e0573510bd274fdd7141","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_6.png","cca03c4776ea80df619900278893cdfa7fee30fe00712c6a5e0faa82b001eb62","d8717943f22ca333d952ffb630b8070288ad7744fb47b7facfb9d98272dfe6ce","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\021_POZD_WEB_K2-1_s1_et4_6_attempt1.json","1","","OK","425.788386","573.598414","1.784223776","170","2696","1310","13","13","0","0","0","0","","2"
"22","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_1.png","199524","354e3cd35d544a6638a9994414363eac25fb6ef1c15ba3b346ba6dd8ceb96bca","354e3cd35d544a6638a9994414363eac25fb6ef1c15ba3b346ba6dd8ceb96bca","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_1.png","a6394d06440af8dbd1a3f704f1ad04de657782a30d3020c91268380b75e59fec","4534a2592e10e80470cb9765862c4a4b1c386109c9ac29915d168c70e231416f","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\022_POZD_WEB_K2-1_s1_et6_1_attempt1.json","1","","OK","476.812009","544.843504","1.729978547","170","2461","1191","13","13","0","0","0","0","","2"
"23","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_2.png","202288","31a788b11f2d53c48b074029a2104766d0db32289cd676665fe721d2fbba7488","31a788b11f2d53c48b074029a2104766d0db32289cd676665fe721d2fbba7488","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_2.png","dc7e41336fd9467a141b066e09f109fce4d1ccf0959bd1382c229db1ff655d72","e67023afc4a908fc4b21bab3dd2eee167923918e2f511e6a02ccf7f7aa56e37c","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\023_POZD_WEB_K2-1_s1_et6_2_attempt1.json","1","","OK","488.025591","516.905512","1.755590893","170","2443","1179","13","13","0","0","0","0","","2"
"24","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_3.png","201979","bfe3d1d9e2248fa66b6358532d0ea1a974d6f86a238d07bc0a5608ad4a7b7a60","bfe3d1d9e2248fa66b6358532d0ea1a974d6f86a238d07bc0a5608ad4a7b7a60","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_3.png","9d79472ddfad4d4f9d74e9381189c3b118b056436b6bb024f3aeb83c787f1170","7069e6e9e64967bad0ea4ee0dba81fa9653bb97050e6f636efce9256bb508440","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\024_POZD_WEB_K2-1_s1_et6_3_attempt1.json","1","","OK","488.025591","573.598409","1.666575265","170","2465","1198","13","13","0","0","0","0","","2"
"25","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_5.png","232857","518fc96bb16de4b4073de5db77e0ef3a28f71f8da398df3fcbb9d035b4334cd0","518fc96bb16de4b4073de5db77e0ef3a28f71f8da398df3fcbb9d035b4334cd0","","","OK","110","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х110_POZD_WEB_K2-1_s1_et6_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х110_POZD_WEB_K2-1_s1_et6_5.png","5b27ac41a93729b9a40f37b6823538fe8906036691de57c6b0d5ffa362c9fcb6","f5c47b652579039a6afa33d8c00d7d8b2af5643feab1d3b27381784a52f52f0f","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\025_POZD_WEB_K2-1_s1_et6_5_attempt1.json","1","","OK","941.285433","454.418307","1.136743396","110","3653","1783","13","13","0","0","0","0","","2"
"26","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s1_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_6.png","209552","fbafaa120a404839eb5727dd231567aea0acc7d4b06c531ecb4b685178e940d8","fbafaa120a404839eb5727dd231567aea0acc7d4b06c531ecb4b685178e940d8","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_6.png","c7b0fce86f53b2feda1d94b2295497ad8d12482066ace90fcc26df0e8be2d85b","0e51caaf7b5e6ed065f3797b304eca103714d4624391ff19a6b2b4b14cb7c01a","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\026_POZD_WEB_K2-1_s1_et6_6_attempt1.json","1","","OK","425.788386","573.598425","1.784223759","170","2725","1324","13","13","0","0","0","0","","2"
"27","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s2_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_1.png","320028","33a702526ca34d99368725ae4ee8f15e4415209e06efd47839309939b21f48b0","33a702526ca34d99368725ae4ee8f15e4415209e06efd47839309939b21f48b0","","","OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et1_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et1_1.png","75661062e4d3b4fb4ba1b2e15c8a7b1aad8cff7560265f6fcdc202d7ea234993","137da87bc6eaddc9d1f3f05422840f5bc78f2031dd9c7aa6a59659da0a81acda","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\027_POZD_WEB_K2-1_s2_et1_1_attempt1.json","1","","OK","489.549843","573.031476","1.664801667","170","4664","2283","16","16","0","0","0","0","","2"
